file,category,duration_sec,sample_rate_hz,channels,bit_depth,rms_mean,zcr_mean,max_amp,is_clipped,is_silent,snr_db,num_estimated_frames,file_hash,load_success
1cQk4Lxoexs_0.wav,Car_Horn,2.0,16000,1,float,0.20157738,0.0905490451388889,0.8170471,False,False,5.7791652748300315,3,16b88d21c45f62ff241423a5e9a0896c,True
1DuiJxCcUR8_90.wav,Car_Horn,2.0,16000,1,float,0.058639843,0.23808748759920634,0.1920166,False,False,2.8902832937554375,3,4e68ccacd83d165d4d7f147e699576dd,True
1DzByK6xlNU_20.wav,Car_Horn,2.0,16000,1,float,0.47582468,0.3095160590277778,1.0,True,False,9.327968757592839,3,10e38fcd43a9b60a3496c09b059334b1,True
1Im4XOme_LQ_30.wav,Car_Horn,2.0,16000,1,float,0.07815695,0.1545836433531746,0.37820435,False,False,3.042989590990225,3,889f26e174ac0ab11ca0a22d7431ec4f,True
1JAWJWRfr9U_0.wav,Car_Horn,2.0,16000,1,float,0.17649241,0.2340417286706349,0.8892517,False,False,37.730948392204446,3,c708729e5507d04a3fddcd69f74093c9,True
1JPsttsJuTg_5.wav,Car_Horn,2.0,16000,1,float,0.062751986,0.041271391369047616,0.30187988,False,False,95.95254951388242,3,9109c752d19e8bc7c4e46501fdd461e6,True
1KuKjf47LW4_30.wav,Car_Horn,2.0,16000,1,float,0.28874487,0.27310422867063494,0.7090454,False,False,17.405393558701366,3,5aee15106cacc774bb4510da4a39a530,True
1mfFt7iUBWg_30.wav,Car_Horn,2.0,16000,1,float,0.056574468,0.16968160962301587,0.776886,False,False,11.187272676682191,3,6f53e4909650913b34a986b82f1bfa8d,True
1N214yZlcWA_9.wav,Car_Horn,2.0,16000,1,float,0.19789954,0.12920851934523808,1.0,True,False,9.485927580646429,3,d173f219b1e8212abd7eceaef04e946d,True
1n8gNhD4oyE_0.wav,Car_Horn,2.0,16000,1,float,0.07525396,0.0891694568452381,0.774353,False,False,23.909020263054813,3,78a430025e3e413e6d63dc0716ae7a2c,True
1Qxt2jklBmo_13.wav,Car_Horn,2.0,16000,1,float,0.3618455,0.20717850942460317,0.98654175,False,False,30.9491589076351,3,8fab75c6e4b75db53dd7eaf1e7bf2da4,True
1Two_xvVcFw_12.wav,Car_Horn,2.0,16000,1,float,0.09007673,0.058089967757936505,0.5984497,False,False,23.96984914820084,3,e83c64418ea1c28b44f95a84e39aac4c,True
1X1LdGjDJ90_0.wav,Car_Horn,2.0,16000,1,float,0.0109672565,0.11248294890873016,0.32946777,False,False,17.56782304769582,3,2074efb24faca3f5c23ccc2b202910a8,True
1XJzOVVcERM_30.wav,Car_Horn,2.0,16000,1,float,0.08303682,0.12552703373015872,0.36694336,False,False,10.122605473835193,3,91f1c8924bce34671eff5397fb536bdd,True
1YNNyenLeaQ_0.wav,Car_Horn,2.0,16000,1,float,0.13826087,0.14910404265873015,0.49743652,False,False,2.706697314388161,3,c27bd38308c29a791455819fe234cb45,True
2A_k_nZYV5E_0.wav,Car_Horn,2.0,16000,1,float,0.10768189,0.22972470238095238,0.6225891,False,False,26.473436737067146,3,2d5771e1df7fb1fb8607a736e7e6b28f,True
2BVgZsMq5R0_3.wav,Car_Horn,2.0,16000,1,float,0.11838515,0.10906498015873016,0.93029785,False,False,26.286228333428273,3,13f059d7e5fe4aa31535cf7f31a26e27,True
2D1BygJ4pNs_15.wav,Car_Horn,2.0,16000,1,float,0.045333944,0.166015625,0.7756653,False,False,29.86898103405393,3,ca60e0a069b371ffb02320931e6077df,True
2FTLcqIoFTQ_0.wav,Car_Horn,2.0,16000,1,float,0.3499363,0.22963944692460317,1.0,True,False,26.569117827251688,3,fa44eae184f9ffa452a3b5067a3c58be,True
2IFWoddG6-Y_12.wav,Car_Horn,2.0,16000,1,float,0.06512578,0.2885897197420635,1.0,True,False,46.286897378407375,3,1a21fa4dbeed6aaf22b9b7b1da4013c1,True
2ikXOHbSFYU_19.wav,Car_Horn,2.0,16000,1,float,0.0513792,0.19040643601190477,0.9167175,False,False,5.592065556094564,3,747947f1fae72eac5a7c8cb2afbc1d0f,True
2jNw24J35eM_0.wav,Car_Horn,2.0,16000,1,float,0.067798585,0.23570808531746032,0.6449585,False,False,5.218853938061693,3,895d62d2630519841a6078cac0d6f5d3,True
2kIzGIq3ME8_0.wav,Car_Horn,2.0,16000,1,float,0.2596983,0.08320157490079365,1.0,True,False,1.8135699154507563,3,69ddb8966ae826fd00c35a3afff4c441,True
2KPEBlc62BQ_9.wav,Car_Horn,2.0,16000,1,float,0.10381845,0.21013919890873015,0.90026855,False,False,13.052513583874802,3,1d699856ffc2c89ffdcd0c258fd787b1,True
2mCKkx6rbfA_15.wav,Car_Horn,2.0,16000,1,float,0.1615298,0.2238498263888889,0.89279175,False,False,26.125024386683542,3,6f301500571d146d2a78dd0f39a283da,True
2MrlavXiso0_0.wav,Car_Horn,2.0,16000,1,float,0.060411304,0.11668371775793651,0.43725586,False,False,95.6223642385583,3,b8971f3a25081e656f297432e9bbc9cf,True
2o93RmaqiLw_70.wav,Car_Horn,2.0,16000,1,float,0.15368785,0.11751302083333333,0.6624756,False,False,19.338794506984343,3,131c788f90654ea23035318b543af2a7,True
2Py6rpvRFd4_0.wav,Car_Horn,2.0,16000,1,float,0.74120027,0.2389400421626984,1.0,True,False,6.182909707501496,3,1c6fc446630281dcd67fdd871d948ea1,True
2sadF79hT7I_30.wav,Car_Horn,2.0,16000,1,float,0.21799012,0.16052052331349206,0.85147095,False,False,1.9828283455033344,3,8dcec45df885776c70a665a5348b23fc,True
2ScUSJowFF8_3.wav,Car_Horn,2.0,16000,1,float,0.19943242,0.19363839285714285,0.5329895,False,False,19.081731873295745,3,3f4d65b51563860f9556243a72a73c69,True
2UVDsCYViMI_40.wav,Car_Horn,2.0,16000,1,float,0.13529308,0.17013113839285715,0.4727478,False,False,4.010196297796495,3,f9389dfe207ae2b13532a3b502b479f5,True
2vHZaPC9Vwo_15.wav,Car_Horn,2.0,16000,1,float,0.02866643,0.09910559275793651,0.5467529,False,False,35.71949921624687,3,0a12b42cd0ff828d345104453b13ad03,True
2vv7yKBXRaY_27.wav,Car_Horn,2.0,16000,1,float,0.1686431,0.11717199900793651,0.73049927,False,False,5.6438795270119355,3,7633d292fcee049791f226ba0d395ff9,True
2X1DAn1AhlU_0.wav,Car_Horn,2.0,16000,1,float,0.109006286,0.15432787698412698,0.7147827,False,False,32.731318083932436,3,76a81595dee04ef82a5ce6231b58bd12,True
2Z3dQEyuhDU_0.wav,Car_Horn,2.0,16000,1,float,0.095418364,0.1349826388888889,1.0,True,False,31.712545223883915,3,1f0b247de30852b0c8508937d4aac819,True
2zAZ6V3AACo_3.wav,Car_Horn,2.0,16000,1,float,0.18621613,0.28263733878968256,0.7234802,False,False,16.510544381772267,3,0c622face386ed2fdd28ef6296eb838d,True
3295GP67NBw_50.wav,Car_Horn,2.0,16000,1,float,0.18795322,0.16315569196428573,0.56451416,False,False,7.975005253169039,3,b4483255b0fa041d544beee74290f779,True
33zYhd6b12A_15.wav,Car_Horn,2.0,16000,1,float,0.14537671,0.17308407738095238,0.80252075,False,False,33.71847413505587,3,1ee169227a082f5a94d0e4817f4c863e,True
38qNrwHfyuc_2.wav,Car_Horn,2.0,16000,1,float,0.17984423,0.16943359375,0.48205566,False,False,14.748764897674453,3,9aa252cedfec2b00f5cc2335612ad4da,True
3dKplJhDTjo_11.wav,Car_Horn,2.0,16000,1,float,0.246197,0.3035249255952381,0.7220764,False,False,2.182134493835753,3,5876eac8c48039a051bf77b80d76f448,True
3dMnrXCscjg_0.wav,Car_Horn,2.0,16000,1,float,0.11267492,0.17368086557539683,0.7702637,False,False,36.946355175500656,3,a59de1fb07d59b1177c56ac269556b88,True
3DUus6e9v5U_0.wav,Car_Horn,2.0,16000,1,float,0.15482078,0.10923549107142858,0.6286011,False,False,4.44274960351942,3,6db5e73895563697d31114d778917b1a,True
3Ez3XxbC1sw_0.wav,Car_Horn,2.0,16000,1,float,0.5775602,0.10581752232142858,1.0,True,False,71.85866313992821,3,fc33504655484a8ca623740799844e5d,True
3h8c1l5KFjs_30.wav,Car_Horn,2.0,16000,1,float,0.1551003,0.14950706845238096,0.520874,False,False,4.211071270833033,3,c9952e1b386c81263969ca0dc1fcb63a,True
3HOWPrUA89o_0.wav,Car_Horn,2.0,16000,1,float,0.08898001,0.10863095238095238,0.5557251,False,False,11.09128506203087,3,4fc1e61edf6c1d094986228903915616,True
3hrtyVljH1Q_0.wav,Car_Horn,2.0,16000,1,float,0.056472994,0.21080574156746032,1.0,True,False,28.95119701786892,3,9483ce9e4442f7a7c3f7b6047cd516f0,True
3jmZmwyiMaQ_30.wav,Car_Horn,2.0,16000,1,float,0.491467,0.03236607142857143,0.9923401,True,False,2.6268265645933053,3,1f5327e46e08e3e0dd3c4197b999c0fe,True
3l55jhFCF_c_70.wav,Car_Horn,2.0,16000,1,float,0.12584077,0.2142004588293651,0.67684937,False,False,7.12501061758762,3,ebde17c3e152fe9daabd94a365a0ca7c,True
3LhgCRNanYU_30.wav,Car_Horn,2.0,16000,1,float,0.10139292,0.14390345982142858,0.3574524,False,False,4.226012334202643,3,a1978fc1e41dbef7708229b5dd53136a,True
3lIzA7vgvu8_14.wav,Car_Horn,2.0,16000,1,float,0.024018832,0.03734964037698413,0.35714722,False,False,6.076982600407664,3,6151edcab660d657f5db8910c8135173,True
3lO0AXSkDpw_6.wav,Car_Horn,2.0,16000,1,float,0.4122194,0.16059802827380953,0.9392395,False,False,2.1368122885520515,3,12e3cc54b0edb0f6fe1a4e9a934a53aa,True
3ObwIaqGF20_0.wav,Car_Horn,2.0,16000,1,float,0.1445777,0.2120303199404762,0.87060547,False,False,19.38501494681248,3,e65fcceb0d2eb3d7cf9cc10b0597f840,True
3r50kPDVzzk_0.wav,Car_Horn,2.0,16000,1,float,0.15834892,0.23448350694444445,0.9407654,False,False,15.021597276211542,3,b0a0896b257dbc156c1132cc7693aabe,True
3RUZKiqnmzE_0.wav,Car_Horn,2.0,16000,1,float,0.152757,0.16833302331349206,0.7167969,False,False,44.10795316576664,3,422dc7ba40eb1d1ba4d1d0dee54ae4dc,True
3se55vnrD0A_10.wav,Car_Horn,2.0,16000,1,float,0.08739725,0.19404141865079366,0.48309326,False,False,13.587128367307653,3,2e2bfbb99674422c1978a6a65886eeb7,True
3TESYFIOg3M_30.wav,Car_Horn,2.0,16000,1,float,0.13545173,0.21000744047619047,1.0,True,False,18.886191192945066,3,8d28af7de17eeb5add5e32a85af0a659,True
3TSGC2A_lGg_0.wav,Car_Horn,2.0,16000,1,float,0.46268427,0.11345176091269842,1.0,True,False,2.8276896801999762,3,656cd88a3719a8483d8c74fa1fedd539,True
3TvhATPSJqM_0.wav,Car_Horn,2.0,16000,1,float,0.5019433,0.15938895089285715,1.0,True,False,10.709837787582313,3,3cda2cd8cff4f3dac14f020b1534c03b,True
3W-kCKzE4Lc_40.wav,Car_Horn,2.0,16000,1,float,0.13427646,0.21032521081349206,1.0,True,False,2.1293371820126743,3,6233dcfbc853c4e5069094df3eed03fc,True
3XKrTiMo3bg_0.wav,Car_Horn,2.0,16000,1,float,0.4216701,0.2771112351190476,1.0,True,False,2.493274529450847,3,b36ee787d14473282054b6a729a1c778,True
3xqQUeY_al4_50.wav,Car_Horn,2.0,16000,1,float,0.25493714,0.18637617807539683,1.0,True,False,15.311284510092001,3,8021c7579741af32057fb3563fbb5855,True
4-Jrt7eg4hg_3.wav,Car_Horn,2.0,16000,1,float,0.2691083,0.201171875,1.0,True,False,4.757480763004477,3,32571fa1d1e62db0eb153ca15e25fb7c,True
4168wMoDYRQ_3.wav,Car_Horn,2.0,16000,1,float,0.17049593,0.10642981150793651,0.58026123,False,False,46.91700629041571,3,9f7ec3e537eb5c796bcef9cfc645fa55,True
41yQCapSJ_U_110.wav,Car_Horn,2.0,16000,1,float,0.10608486,0.17785838293650794,0.9994812,True,False,10.666597443003994,3,cbc924fea9fa4b2a904a532a525494ba,True
461duo87KF0_0.wav,Car_Horn,2.0,16000,1,float,0.07376657,0.0772336929563492,0.38363647,False,False,14.70368400158968,3,f2a4194bd62adf9862202d5ff5c9a9f3,True
471uM6Yq3ZA_510.wav,Car_Horn,2.0,16000,1,float,0.21878773,0.06316654265873016,0.88308716,False,False,7.9610666405253045,3,5f9cacd41a153df40441218bc7339cd6,True
47YvafxlHO0_11.wav,Car_Horn,2.0,16000,1,float,0.28312215,0.1904451884920635,0.9006653,False,False,43.936181161160455,3,a48b4fa40a377ebe8b3ecea8a2be27c9,True
4GA_7yzxcnw_0.wav,Car_Horn,2.0,16000,1,float,0.042109694,0.13807508680555555,0.30004883,False,False,19.61333043689144,3,f8b0822430219b40423fbcc117e7178f,True
4Hy1t6KBY4o_520.wav,Car_Horn,2.0,16000,1,float,0.20599744,0.13082062251984128,0.99645996,True,False,5.550679127902417,3,633196fbcf3491c490f9ff48fede08e2,True
4Ini5P9OmYo_0.wav,Car_Horn,2.0,16000,1,float,0.14974897,0.24698505704365079,0.9999695,True,False,15.068737119100842,3,4158d36a47eaa3d15a0dfa47c70bfc66,True
4ix0eLyMDpE_0.wav,Car_Horn,2.0,16000,1,float,0.29893944,0.29634021577380953,0.9923401,True,False,3.415476898381757,3,b2b649fff3ef2814deb29d473375698b,True
4jjMZTHIJok_210.wav,Car_Horn,2.0,16000,1,float,0.05652916,0.16819351438492064,0.73620605,False,False,39.30550584851487,3,2bce359f093a91b9cf35e9a2be472cf1,True
4nO7SgfHPts_0.wav,Car_Horn,2.0,16000,1,float,0.10086395,0.11081659226190477,0.4404297,False,False,4.617546379739894,3,7ce86a39a9cb7ac8e37392e6cca85642,True
4q4atZLd6lM_0.wav,Car_Horn,2.0,16000,1,float,0.20064175,0.13662574404761904,0.8597717,False,False,18.10156048628411,3,d5984d839886d1358876ee0a9aafe34a,True
4SdENTEyxoI_3.wav,Car_Horn,2.0,16000,1,float,0.21834788,0.11375403025793651,1.0,True,False,39.055212486835906,3,21d34bff19affafa9b51204913f6450c,True
4TzN2wpqy0A_30.wav,Car_Horn,2.0,16000,1,float,0.05884804,0.08592199900793651,0.45785522,False,False,9.613224890858147,3,2db880455db67f7f8324017c4af45636,True
4u5vlRJXfZI_0.wav,Car_Horn,2.0,16000,1,float,0.33446375,0.22809709821428573,0.8133545,False,False,29.47045104354838,3,7c79da43968cdd0bc7dd7d5628e79db8,True
4UlU2QwLnN8_10.wav,Car_Horn,2.0,16000,1,float,0.13704488,0.24904668898809523,0.4847107,False,False,11.904594964880221,3,cefc7e7687acf98a538c1887754e00a3,True
4wouGtxt0mg_0.wav,Car_Horn,2.0,16000,1,float,0.035454713,0.05346292162698413,0.5012512,False,False,8.562715824544394,3,928a201798a85e8faab059c0764cefc5,True
59jiFd1eWqE_0.wav,Car_Horn,2.0,16000,1,float,0.15222242,0.11724950396825397,0.5980835,False,False,4.445339690437927,3,48ef9eb53015b8a1182c5b5713d935f9,True
5BtgtrX7OuQ_70.wav,Car_Horn,2.0,16000,1,float,0.17556402,0.08613126240079365,0.5159912,False,False,2.2068210991782187,3,5f5d95328393ebbc9eb5c9a8f1dbeefd,True
5FrqyZr00wQ_2.wav,Car_Horn,2.0,16000,1,float,0.05960956,0.19151475694444445,1.0,True,False,29.751035742720887,3,4f8ed59a042e32c199e797b2446bd0a6,True
5hEwP6oksmI_0.wav,Car_Horn,2.0,16000,1,float,0.053027175,0.11955140128968254,0.71640015,False,False,22.076561998819095,3,7f7efab65a88ce3b027bfb2914e48bd4,True
5HqHXaFQPsI_2.wav,Car_Horn,2.0,16000,1,float,0.16076809,0.15809461805555555,0.76760864,False,False,22.335172831720165,3,c48f535f7fdb2079a8b7e4b1660f2d43,True
5kteDa1MAhQ_1.wav,Car_Horn,2.0,16000,1,float,0.09870529,0.054230220734126984,0.74664307,False,False,41.78974624293015,3,c489093a11dfd567c37a56128af2c356,True
5QYTpWgJsT4_0.wav,Car_Horn,2.0,16000,1,float,0.16180804,0.1961883060515873,1.0,True,False,9.421268405137983,3,085eb46c65f5cd2fda74b2d7d6320407,True
5s3l7RJKyr4_6.wav,Car_Horn,2.0,16000,1,float,0.30241662,0.19912574404761904,0.7904053,False,False,3.3182945867187112,3,a954c9a43a1df00815437a2b52f32c4e,True
5SEhbi92CEE_18.wav,Car_Horn,2.0,16000,1,float,0.17722856,0.16178385416666666,0.76968384,False,False,29.963033401805713,3,5571fb76c77d23eb4f250854402ff6c3,True
5szzEqER2Fk_0.wav,Car_Horn,2.0,16000,1,float,0.2395697,0.06060887896825397,0.9884949,False,False,2.2249186115940054,3,30fdd86db2553fd335af3fe886d3aae2,True
5TSJ4K9bMzM_20.wav,Car_Horn,2.0,16000,1,float,0.34966895,0.11488560267857142,0.8302002,False,False,29.608720334222326,3,0393586ebee7cefeb34b1d2e4f751899,True
5ttsSgm21vo_0.wav,Car_Horn,2.0,16000,1,float,0.09805711,0.2108367435515873,0.6983032,False,False,28.331490719216585,3,0477952317c8f9a854ffaf67191e80bd,True
5W5TuIhd0eE_60.wav,Car_Horn,2.0,16000,1,float,0.09649125,0.1329287574404762,0.49609375,False,False,7.787421201990597,3,2ca11f60890120d37b7b14e4c177fdb4,True
5WIfUDC8f6k_0.wav,Car_Horn,2.0,16000,1,float,0.35269895,0.2975802951388889,1.0,True,False,22.442745080118076,3,0940b1da103d4348b3b5e9c6adb52d31,True
5xzAmiAIK_c_140.wav,Car_Horn,2.0,16000,1,float,0.20181185,0.1149631076388889,0.54190063,False,False,17.221834649007366,3,3aeffac57eded0b411d66753622dfbc6,True
5yWw__BvaPo_2.wav,Car_Horn,2.0,16000,1,float,0.15072018,0.0707155257936508,0.70684814,False,False,36.74720506853512,3,4c9d0b00f050ecf129e9ee9d0794dc73,True
6-46rnWPF3s_20.wav,Car_Horn,2.0,16000,1,float,0.1469743,0.21165054563492064,0.4803772,False,False,2.981891184259211,3,ba18247cd849808b5d10194f35966e93,True
695dh8fnqZ8_10.wav,Car_Horn,2.0,16000,1,float,0.1390396,0.12973555307539683,0.40222168,False,False,3.4812028070389496,3,054dd3adf90666ea8cebac057b1e4f66,True
6AiC0CZYLe4_30.wav,Car_Horn,2.0,16000,1,float,0.2491544,0.18599640376984128,1.0,True,False,11.687236297314778,3,c71c5c033cbc44bedd99bc6b884bff58,True
6BMN_8txY40_0.wav,Car_Horn,2.0,16000,1,float,0.10426918,0.21286737351190477,0.72579956,False,False,27.37676505470148,3,0fdc41bcac6cb1b8ac9a06a522ecea10,True
6hwSFG9P8yo_5.wav,Car_Horn,2.0,16000,1,float,0.024684347,0.2058376736111111,0.70358276,False,False,35.78356014787014,3,ea723d2d42b2664328c07572a8d50410,True
6Imfbv3BAtc_0.wav,Car_Horn,2.0,16000,1,float,0.13303444,0.2058841765873016,1.0,True,False,39.38220025113261,3,9ddb18164da469035ddaa6294a50ed15,True
6Q9mYW6gYac_0.wav,Car_Horn,2.0,16000,1,float,0.03628677,0.3628937251984127,0.44430542,False,False,43.281184734612836,3,daed731405e6364a53408496e21f99d9,True
6_SvWhQLreE_30.wav,Car_Horn,2.0,16000,1,float,0.19803613,0.13573443700396826,0.74368286,False,False,14.902777992119665,3,6bf1c449265c0be6f40f9c90c1898ffd,True
70kicp2inaQ_0.wav,Car_Horn,2.0,16000,1,float,0.18375862,0.08741009424603174,0.63726807,False,False,2.1808201647404943,3,403fb913f5a5cd6337b3bdce3beab945,True
773uNCoq388_0.wav,Car_Horn,2.0,16000,1,float,0.20585957,0.17130146329365079,0.9701843,False,False,28.467307186786584,3,5919ac795696c6075fcec3c2a31aee46,True
7baLz-gWYfc_80.wav,Car_Horn,2.0,16000,1,float,0.056185767,0.17245628720238096,0.3484497,False,False,3.3888265104282094,3,5e6e83dc21ae2538192bbee030d68897,True
7C1u5Yzh15w_20.wav,Car_Horn,2.0,16000,1,float,0.08299561,0.3868505084325397,0.93829346,False,False,34.39100779226125,3,ff772e648d6fab71da66d13863686bc6,True
7GXxiqN2x80_0.wav,Car_Horn,2.0,16000,1,float,0.18243241,0.1869109623015873,0.724823,False,False,30.45766598125997,3,70437294ee49b7d876101cbc60f7b0f0,True
7jyi_Evia_M_0.wav,Car_Horn,2.0,16000,1,float,0.15076612,0.12960379464285715,0.7723694,False,False,30.26664053639496,3,cc48071118c9315702ac0cf53260dd1f,True
7kUTJtzPOUA_3.wav,Car_Horn,2.0,16000,1,float,0.03470602,0.16441127232142858,0.25646973,False,False,24.425399473607584,3,3ff9878a0432c367fcbeb7e2a0d19721,True
7waWJ4PD23U_90.wav,Car_Horn,2.0,16000,1,float,0.46888968,0.10402715773809523,1.0,True,False,3.4324563501064698,3,6ee981acb53f0f9585f481a42faa0183,True
7x5Ef6qrWHQ_8.wav,Car_Horn,2.0,16000,1,float,0.3255794,0.18443855406746032,0.80029297,False,False,3.058902923283347,3,a0cb2c3a95cf4b60fe839569c5146b87,True
7XV6E23RNPA_9.wav,Car_Horn,2.0,16000,1,float,0.15608583,0.25327845982142855,0.8803711,False,False,42.496088247763595,3,ffdfd6ca37d7889428fa7970ebb14cb3,True
8a1ZRQjlfnI_230.wav,Car_Horn,2.0,16000,1,float,0.04898018,0.16968936011904762,0.44500732,False,False,15.796199307053563,3,62c18ff437cf0497417fb12e6c0176b2,True
8aaPvvsYM_I_14.wav,Car_Horn,2.0,16000,1,float,0.10269297,0.17623077876984128,1.0,True,False,18.327252383750473,3,a2e0ee830d0e2cd33641c61719284d41,True
8aMM-ecppjo_0.wav,Car_Horn,2.0,16000,1,float,0.16787338,0.16702318948412698,1.0,True,False,40.413193061578234,3,e7728faeae563778848ea146682bea63,True
8EeTF84hhvk_30.wav,Car_Horn,2.0,16000,1,float,0.33529356,0.15963696676587302,0.86187744,False,False,5.1361422451656065,3,bf30528c19e1ae2f4ca4772cc0e6a758,True
8FA8n0YfxlU_30.wav,Car_Horn,2.0,16000,1,float,0.20796292,0.09842354910714286,0.66552734,False,False,1.9028632016459057,3,2b582a6d939fcc69d8f8d67df747d48f,True
8QRmOnK9iAI_50.wav,Car_Horn,2.0,16000,1,float,0.17099224,0.3857421875,0.6916809,False,False,5.7984607603899985,3,8c481f609a8ab5269130f480e61aae3b,True
8SsfGK4gEWo_1.wav,Car_Horn,2.0,16000,1,float,0.038213987,0.16243489583333334,0.8942261,False,False,18.610940269770364,3,83cb006a6c0ae95e52be58986fa34667,True
8t_aNUY-NmY_8.wav,Car_Horn,2.0,16000,1,float,0.15697284,0.31668526785714285,0.80630493,False,False,26.580750043169715,3,f4e04ccdbc9e9f14cef15f02e65ed642,True
8v6qFBgu5x8_2.wav,Car_Horn,2.0,16000,1,float,0.0912758,0.08134920634920635,0.7173767,False,False,31.830048240269754,3,aaf5f4f4b9e68c55c8843a4a780f962b,True
8VrlWCPLewo_0.wav,Car_Horn,2.0,16000,1,float,0.102548756,0.22637648809523808,0.8060608,False,False,27.256309721740763,3,68de80ad3f4b08afc72d8dd60a027004,True
8x655wfhb0E_0.wav,Car_Horn,2.0,16000,1,float,0.23387465,0.21637059771825398,0.6659851,False,False,3.0659745024652767,3,c4f0f0caaaf3aa1bd48554b4355957a1,True
8yN_UFhsV-8_7.wav,Car_Horn,2.0,16000,1,float,0.06442877,0.17571149553571427,0.6689453,False,False,15.760934841422479,3,06f90a7524ae7fbb590647b611434ef0,True
8_MEIF0NM5Q_0.wav,Car_Horn,2.0,16000,1,float,0.062181123,0.07743520585317461,1.0,True,False,16.29093190340424,3,5b5e9e9301875254dd47262b6e351ed9,True
96OtjMcz5mw_0.wav,Car_Horn,2.0,16000,1,float,0.058852177,0.1531032986111111,0.7163391,False,False,40.497097611956015,3,84770506bb8fb88026b392394c87e78b,True
97qmIylXsSw_5.wav,Car_Horn,2.0,16000,1,float,0.3510459,0.20577566964285715,1.0,True,False,18.773995043255933,3,328ae800823a0c250be20cdcd9806138,True
98kk_5VMkKk_0.wav,Car_Horn,2.0,16000,1,float,0.17847098,0.11810980902777778,0.629303,False,False,3.3858640921978673,3,e3eb160930677170b2ef09c8b271d828,True
9Eut3yM5mGA_27.wav,Car_Horn,2.0,16000,1,float,0.044283345,0.048285590277777776,0.8159485,False,False,13.425943630909817,3,d11f1df4a522b389886a97d8718afb6f,True
9fkFGRTiMcA_150.wav,Car_Horn,2.0,16000,1,float,0.056353867,0.292023189484127,0.2741089,False,False,9.483111767664738,3,5dce3ff64fc6ea1e70e64220a6645c38,True
9g_W1NOs8CA_5.wav,Car_Horn,2.0,16000,1,float,0.23894417,0.12740265376984128,0.835083,False,False,3.0722499590015344,3,d545b3618647ab366565f8eb66a06752,True
9hOtUOuir7w_30.wav,Car_Horn,2.0,16000,1,float,0.13552576,0.14349268353174602,0.6672363,False,False,4.215496390561158,3,5ba5e9507935659c288f006618fe482d,True
9iwFswvLZfw_0.wav,Car_Horn,2.0,16000,1,float,0.13966934,0.2639276413690476,0.87750244,False,False,16.46159855972974,3,8082537cb13560c0e5a3fc16fbf8c75a,True
9lDNjGdgIsc_0.wav,Car_Horn,2.0,16000,1,float,0.04770161,0.2717943948412698,0.48590088,False,False,17.142415576408993,3,944cb57785c9c940a5df66a82f95b308,True
9NVFckiGZSA_70.wav,Car_Horn,2.0,16000,1,float,0.202856,0.10296533978174603,0.52194214,False,False,4.824786306267438,3,fc9579d53e9ce81b35e607f0c1dac42a,True
9PDpoX8_UFE_0.wav,Car_Horn,2.0,16000,1,float,0.19111799,0.13053385416666666,0.72366333,False,False,11.827049799256791,3,0890be0b829b9cc2f5d4495b22bce343,True
9QeezFP1rCU_4.wav,Car_Horn,2.0,16000,1,float,0.1169972,0.12048921130952381,0.70791626,False,False,20.814362148643482,3,eef64e8bce21f50adfde856feb6aad5d,True
9uUWt320TtM_30.wav,Car_Horn,2.0,16000,1,float,0.23686685,0.056408110119047616,0.9972229,True,False,4.062106455465852,3,d17d636709552f61441802b5d0a78621,True
9ZXPDdg99C8_6.wav,Car_Horn,2.0,16000,1,float,0.20678867,0.21705264136904762,0.7384033,False,False,2.1447833938743215,3,fb6d4269dad58e149fabd60370abbaf2,True
9_0vEBcfRwQ_8.wav,Car_Horn,2.0,16000,1,float,0.20484312,0.06597222222222222,0.8024597,False,False,15.270167644235608,3,c1ce34fb9afccbced27eea7fec70aa01,True
A0Hchu10Nvg_0.wav,Car_Horn,2.0,16000,1,float,0.1770801,0.19340587797619047,0.61572266,False,False,2.4461654003229616,3,29c382dd9d851010b6f24a26a37dfd17,True
A4U0hE-J1G4_40.wav,Car_Horn,2.0,16000,1,float,0.19967814,0.13740079365079366,0.75613403,False,False,19.231817560292136,3,74567123eab35064396c0ed744fa5c39,True
AAtDFg4SoF0_0.wav,Car_Horn,2.0,16000,1,float,0.10019847,0.18404327876984128,0.73184204,False,False,3.84645652246049,3,6f5d7566bdc27e5d5598d51caaa41f13,True
Ab5qKXyFCrg_1.wav,Car_Horn,2.0,16000,1,float,0.10340459,0.18608165922619047,0.49145508,False,False,23.828970557859567,3,a31d617334c410e6ebe3d7731be096c6,True
AevFoUGDupU_0.wav,Car_Horn,2.0,16000,1,float,0.15574487,0.2730499751984127,0.744751,False,False,24.3802542715953,3,f0cc223d53c0757121d537f3020f2f30,True
AEXCz2ZjFWs_29.wav,Car_Horn,2.0,16000,1,float,0.028011974,0.2232607886904762,0.9586792,False,False,23.15422095381226,3,4245aeb11d06639f11f6e1f119ece08c,True
AFf0gdkyMGs_0.wav,Car_Horn,2.0,16000,1,float,0.2614142,0.22208271329365079,0.9999695,True,False,31.598945061271273,3,99258fa1a8620b5093022f06596ba020,True
AgdT8piTMUQ_0.wav,Car_Horn,2.0,16000,1,float,0.23305857,0.22014508928571427,0.52420044,False,False,5.037886487540374,3,4f0a6ee026f7f4458614f40a814ce2f0,True
